content,score,at,content_sentiment,content_sentiment_num,content_sentiment_confidence
"They've messed up with the VAs. A lot. And the Natlan quests were just tiring. made for a 13yo. If they want us to spend so many hours in this game, cause you need hours to play Genshin, at least give us good content. I'm just sad. Before Natlan it was wholesome.",1,2025-06-21 11:34:10,neutral,1,0.6946367621421814
This game is totally awesome❤️❤️,5,2025-06-21 11:32:26,positive,2,0.9840644001960754
very good! impressive way to kill time!,5,2025-06-21 11:26:34,positive,2,0.9723552465438844
"All I want for Christmas is youuu~ (Aloy cons) update, could you make old event weapons farmable like the fishing weapons, for me to have a reason to live.",5,2025-06-21 11:17:06,neutral,1,0.7252331376075745
"5 star!! This game is so good trust me. I made alot of new friends, the game is great and the animation ATE. I love all the characters designs and the game is fun too. You could explore many types of region and also play the characters you like :)",5,2025-06-21 11:01:19,positive,2,0.9958452582359314
Still don't change the unplayable problem. for example weekely boss drop random and day lock domain. power different between newest and some old character .for free to play it better to play some other game like ML . This game don't Care Free to play player that support the game and try to recommend to their friends. The only thing they care is money Yep pay to win for sure .good game at starting and fall of through the years for free to play . by the way game playercount activeplayer down alot,1,2025-06-21 11:00:45,negative,0,0.9083311557769777
Unplayable Bluetooth controller input delay and lag,1,2025-06-21 10:45:17,negative,0,0.993190348148346
"Story disappointing, too many plothole Slow exploration, lack QOL also makes it worse with muted voice on some characters not worth your money, even slightest your time",1,2025-06-21 10:43:20,negative,0,0.9969557523727416
"Genshin Impact is a Gacha Game first, Video Game second. I've played since 1.0, but my husband and I got tired of it because the devs weren't listening anyway. Lots of missed opportunities and no skipping story BS. Not all people want to know the story of this NPC yada yada yada. Give us the Skip button and Artifact loadout, and we'll ""probably"" play and pay again. I'm only interested in the main/archon quest story and nothing else. Anyway, we're supporting WW now.",2,2025-06-21 10:26:57,negative,0,0.9570002555847168
"good game, but after playing for a long time i realized it have a very little improvement compared to other game. not to mention that the primo it give is very little while player need to grind for hours and hours (3 days of daily to get 1 pull is insane) while hoyoverse other game is generous with reward. good for relaxing but if player need to grind like crazy, they will burn out eventually. (i did stop for 1 year n a half) please listen to what player want",3,2025-06-21 10:17:03,negative,0,0.5146133899688721
why do the echoes have to be so hard to get?,1,2025-06-21 10:16:15,negative,0,0.8758799433708191
its fun and entertaining for me and the graphics are so good to play .And i love the characters.,5,2025-06-21 10:01:51,positive,2,0.9959303736686708
I wish I could win all my 50/50,5,2025-06-21 09:17:21,positive,2,0.9147037267684937
This Game Is FIRE!!🔥🔥,5,2025-06-21 09:05:14,positive,2,0.98503440618515
Loving it,5,2025-06-21 09:03:07,positive,2,0.9738270044326782
it's super cool,5,2025-06-21 08:35:37,positive,2,0.9853594303131104
"my account hacked, proved the recharge hiatory and all including the ID which similar to my real name and the dev do nothing to help me get it back",1,2025-06-21 08:15:45,negative,0,0.9865128993988036
"Genshin Impact is an open world game where you can explore the continent of tevyat with many characters. the story is good and very captivating, the rewards aren't as generous as other games but you can still get something out of events and story quests. being f2p in this game is very hard and it almost seems like it's more payment required. the designs for the characters are cute but a bit too much fanservice, don't expect any difference in skin tones and there's a lot of drama with this game.",4,2025-06-21 08:10:05,positive,2,0.9095897674560548
amazing game,5,2025-06-21 08:03:09,positive,2,0.9409561157226562
love it slay,5,2025-06-21 07:57:07,positive,2,0.963897943496704
game gak ada improvement nya njir,1,2025-06-21 07:11:20,neutral,1,0.4902931451797485
Just started my journey and so far I've had the best experience. So happy I gave this game a chance.,5,2025-06-21 06:17:52,positive,2,0.9801367521286012
very good game w good graphics however very sexualized characters,4,2025-06-21 05:55:04,positive,2,0.9848456382751464
"no rewards for f2p people after archon quests, too much space.",1,2025-06-21 05:39:04,negative,0,0.995153307914734
"gameplay nice yet the story mode is still static and beep beep during course of gameplay..... and play going hard .... during download ,,, the download lower to h",3,2025-06-21 05:27:48,neutral,1,0.5172884464263916
very good,5,2025-06-21 04:51:23,positive,2,0.9726731181144714
best alive,5,2025-06-21 04:50:32,positive,2,0.950133502483368
my favorite game,5,2025-06-21 04:40:03,positive,2,0.9512092471122742
good so far,5,2025-06-21 04:37:32,positive,2,0.9474323987960817
"it was good until it's unplayable on my potato phone. and for those who said this game is p2w, you're just players with skill issue. i have all archons for free, c0 and they deal good dmg especially mavuika. if you crying for all characters, then you need to visit a doctor. how tf you're going to play over 30 characters daily? you ok buddy?",5,2025-06-21 04:21:45,neutral,1,0.6025615930557251
I loved this game it looks so good and when I play it there is a cool feeling that makes me addicted to it,5,2025-06-21 04:11:54,positive,2,0.9911823272705078
Personally I love the game but my Samsung a14 can't run the game hoyoverse I know u might not even read this but plz fix this issue,2,2025-06-21 04:10:43,neutral,1,0.6893410086631775
"my opinion)I have played many games but this game I have fallen for this game,(about character details) their designs, their idle animation, the feel of pull at a character, their voice lines, their quest, their burst animation, and I have never felt this way but this game I love this soo much I can't tell those words but I love u genshin, (and another important thing another game is interfering and stollen our character design and their attacks burst and they are saying bad words about genshin",5,2025-06-21 03:50:18,positive,2,0.8673346042633057
"I've playing since September of 2024 and over all I have been enjoying the game,the only thing is that it takes a lot of storage but it's not really that big of an issues",5,2025-06-21 03:39:48,positive,2,0.9635229110717772
"only made one decent game, Honkai Impact 3rd, this game isn't friendly to you unless you have money or risk burnout due to spending too long playing the game. everything can be gotten free... if you're rather lucky, wait for months on end after looking at leaks or wait months for the character you want to come back. end game content is so washed, same old stuff with a modifier make it so you NEED the newest units to get past it or you fail",2,2025-06-21 03:24:54,negative,0,0.9767491817474364
"Still a great game, but the age verification isn't working. I've done it atleast 4 times, and I'm still getting notifications that I have to do it.",4,2025-06-21 03:08:53,positive,2,0.5825574994087219
bad,1,2025-06-21 02:53:55,negative,0,0.6153872013092041
dev paling malas tahun ini,1,2025-06-21 02:32:42,positive,2,0.5199871063232422
"devs don't care about the players, they're stingy af, and people still defend this game just cuz they spent so much time/money on it and are coping insanely hard",1,2025-06-21 02:27:33,negative,0,0.7876677513122559
Osmanthus Wine taste is not the same as I remember,1,2025-06-21 02:21:26,neutral,1,0.862116277217865
loving it,5,2025-06-21 02:09:59,positive,2,0.9738270044326782
fun,5,2025-06-21 01:50:57,positive,2,0.9832187294960022
"minimum download size for mobile got out of hand. also, they just got greedy, and honestly, lots of issues have been raised by the community and ignored by the devs",1,2025-06-21 01:44:51,neutral,1,0.5960803627967834
love my Anime waifus. and this game is Awesome!,5,2025-06-21 01:19:43,positive,2,0.9891771674156188
f you hoyo how dare you to change pimons voice,1,2025-06-21 01:15:28,negative,0,0.7341735363006592
THIS GAME IS SOOO GOOD!! BUT THE PROBLEM IS IT TAKES TOO MUCH SPACE. BUT ANYWAYS IT IS GOOD!!,5,2025-06-21 01:15:25,neutral,1,0.4617804586887359
GUYSSSS this is like a rlly good game but life everything in this world it's not perfect. There's is long story quests and unskippable dialogues but it's still good. I love the explanation and characters. It's such a good game that alot of storage is required but with the new updates people with less storage can also enjoy this wonderful game. I am obsessed with the visuals. let's say it's stunning although it doesn't give as much rewards as hsr but it's great.,5,2025-06-21 01:14:44,positive,2,0.9866672158241272
"Updated review after 4 years of playing. Characters remain fun and unique, as well as the combat continuing to be entertaining. The story has slowly been crumbling, though. Natlan completely disappointed me. The lore is amazing, but the storytelling itself is lackluster. Traversal also feels horrible, as it is slow and inconvenient. Exploring Teyvat's world feels like torture without the necessary units. (I do not have this problem due to my 4-year character roster, but it is still an issue)",2,2025-06-21 01:08:48,negative,0,0.986693799495697
peak fiction,5,2025-06-21 01:05:53,neutral,1,0.9406404495239258
Best game ever possible,5,2025-06-21 00:49:44,positive,2,0.9497123956680298
"It is such a good game, but it is way to hard to get the 5 star heros you want.",2,2025-06-21 00:48:49,neutral,1,0.6960970759391785
